"UID","SITE_ID","LAT_DD83","LON_DD83","DATE_COL","AGGR_ECO9_2015","TP","TN","CHLA","MMI","ELEVMAX","ELEVMEAN","ELEVMIN","NDEP","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","ROADDEN","Tsummer","SHRUB_GRASS_PCT","POPDEN","DEPTH","aqveg","Rveg","Type","WS_AREA","PrecipNorm","TMAX","TMIN","PrecipWinter","PrecipSummer"
3847,"NWCA11-R203",40.80587,-110.79692,"22-Aug-11","WMT",11,193,0.46,77.2,2721.15,2698,2687.85,3.88383,0,0,94.815239,2.492123,0,8.594,2.692638,0.0991189173,0.45,1.2,16.9033333333333,"Wetland",3.14,848.590026855469,10.5299997329712,-6.55999994277954,127.549999237061,71.0219989776611
3882,"NWCA11-R205",38.95438,-106.10667,"4-Sep-11","WMT",44,485,5.15,81.3,3360.25,3329.85,3301.75,1.789569,0,0,92.272335,3.389831,0.087876,10.11,4.337834,6.22884566031,0.3,0,20.2888888888889,"Wetland",3.14,607.590026855469,7.51999998092651,-5.80999994277954,32.0333334604899,43.4960001945496
3909,"NWCA11-R204",38.67066,-106.38799,"8-Aug-11","WMT",10,210,1.03,80.2,3361.15,3324.59,3302.76,1.786399,0,0,65.998281,2.119736,0.022634,8.761,15.726153,14.3505388923,0.2,51,19.3346560846561,"Wetland",3.14,797.260009765625,5.98000001907349,-6.09999990463257,80.7533327738444,37.4859996080399
3910,"NWCA11-R095",44.91606,-69.89773,"19-Jul-11","NAP",25,1088,11.6,72.5,127.94,127.132,126.63,2.391269,0,2.265558,49.412102,37.711499,0.361869,16.799,1.26183,61.452951729,0.5,0,4.56212121212121,"Wetland",3.14,1090.55004882812,11.9700002670288,-0.140000000596046,87.2566680908203,116.622002410889
3912,"NWCA11-R130",43.80714,-70.63938,"21-Jul-11","NAP",155,873,4.83,71.8,88.7,86.464,85.72,3.202039,0,1.803607,62.868594,35.327799,0.993167,17.853,0,323.75651479002,NA,0.6,18.7902721088435,"Wetland",3.14,1238.55004882812,13.4700002670288,0.769999980926514,101.053332010905,130.545999145508
3919,"NWCA11-R322",41.65197,-87.07275,"12-Jul-11","UMW",55,1268,3.93,65.5,188.93,185.479,183.47,6.71637,0,12.098624,28.067661,41.456422,3.33752,19.715,11.267202,695.07560335005,0.2,48.8,10.6088095238095,"Wetland",3.14,992.559997558594,15.0900001525879,5.82000017166138,50.1400006612142,104.430000305176
3935,"NWCA11-R065",34.726458,-90.677175,"20-Aug-11","CPL",1314,5938,NA,25,64.8,57.241,56.38,4.25392,11.994261,4.447633,35.294118,41.463415,1.60866,25.529,1.348637,17.64585827901,0.25,0,4.33333333333333,"Wetland",3.14,1304.08996582031,22.0699996948242,10.8100004196167,72.9499994913737,83.318000793457
3964,"NWCA11-R134",39.70328,-74.222962,"13-Sep-11","CPL",49,1340,0.52,67.9,2.62,2.52,2.41,3.882359,0,2.46489,0.831184,96.703927,1.15849,22.12,0,317.14426514004,0.15,0,25.8366946778711,"Wetland",3.14,1125.5,17.2399997711182,7.40000009536743,80.7033335367839,105.118000793457
3965,"NWCA11-R133",39.884168,-74.506794,"12-Sep-11","CPL",14,833,2.6,61.3,39.4,36.295,35.82,4.42488,0,6.16399,77.723623,15.940367,2.33601,22.116,0.172018,48.97412091,0.18,0,22.9277777777778,"Wetland",3.14,1161.96997070312,18.25,6.32999992370605,69.689998626709,158.028002929687
3991,"NWCA11-R128",30.44432,-88.40477,"13-Sep-11","CPL",18,475,4.05,78.2,2.93,2.724,2.49,3.64206,0.057521,0,20.017256,71.987345,0.347991,26.177,7.937878,46.56543021,0.15,100,24.4756613756614,"Wetland",3.14,1657.86999511719,24.75,14.4700002670288,75.6399981180827,171.05599899292
4025,"NWCA11-R313",46.9223,-90.60378,"14-Aug-11","UMW",67,1090,13.7,71.5,1.959,1.877,1.835,3.469259,0,0,74.641423,0,0,14.561,1.491681,8.64836251851,NA,1.6,17.8002645502646,"Wetland",3.14,822.909973144531,9.60000038146973,0.430000007152557,33.2933336893717,73.8200019836426
4026,"NWCA11-R314",46.92401,-90.54951,"13-Aug-11","UMW",3,645,1.77,94.3,1.882,1.851,1.835,3.427799,0,0,6.775768,40.424921,0,14.203,2.124605,8.64836251851,NA,2,10.6333333333333,"Wetland",3.14,811.619995117188,8.68000030517578,1.23000001907349,33.35666624705,72.1360000610352
4069,"NWCA11-R321",48.1037,-88.5928,"9-Aug-11","UMW",23,410,2.94,58.2,2.655,2.383,2.156,3.44613,0,0,83.443329,3.443329,1.0162,13.414,11.822094,0,NA,25.2,12.5285714285714,"Wetland",3.14,732.549987792969,8.10999965667725,-1,39.0733334223429,57.5019996643066
4073,"NWCA11-R315",48.0025,-89.82753,"16-Aug-11","UMW",103,860,8.46,46.5,395,386.718,377.16,3.976469,0,0,50.315729,6.199771,0.582949,13.826,6.831229,7.5646096929,0.65,11,13.1619047619048,"Wetland",3.14,818.340026855469,8.61999988555908,-3.40000009536743,36.363333384196,86.6479995727539
4287,"NWCA11-R048",41.17388,-75.44347,"9-Sep-11","NAP",5,425,0.15,63.9,569.36,565.439,560.7,5.208819,0,4.362801,58.237658,37.399541,1.58468,17.938,0,70.37857267701,NA,1.2,20.9465079365079,"Wetland",3.14,1307.84997558594,13.1899995803833,2.00999999046326,89.0833358764648,195.741999816895
4317,"NWCA11-R010",40.7229,-77.8611,"30-Jun-11","SAP",28,120,1.95,67.6,469.25,453.132,445.23,4.65466,0,1.693942,98.306058,0,0.639963,19.62,0,73.17472588101,NA,0,24.5428571428571,"Wetland",3.14,1048.30004882812,14.1899995803833,3.28999996185303,75.6666679382324,126.582000732422
4384,"NWCA11-R016",44.0555,-75.34264,"17-Aug-11","NAP",37,615,1.97,78.5,280.48,275.822,274.17,3.883539,0,0,60.905704,39.094296,0.287535,17.816,0,23.9556981066,0.95,64.4,13.8880952380952,"Wetland",3.14,1077.15002441406,12.1000003814697,0.910000026226044,75.7433331807454,123.869998168945
4385,"NWCA11-R017",41.88046,-74.38261,"23-Aug-11","NAP",12,505,0.22,60.4,573.34,570.517,567.61,4.783919,0,0,63.221361,36.778639,0.128725,17.944,0,105.577057365,0.3,0,21.1436147186147,"Wetland",3.14,1456.48999023438,12.7200002670288,2.35999989509583,109.020001729329,243.630001831055
4388,"NWCA11-R004",44.08433,-75.32777,"16-Aug-11","NAP",4,715,6.05,79.3,285.12,276.888,275.48,3.882129,0,0,57.114113,42.454729,0.367123,17.867,0,23.9556981066,0.2,1.4,10.1705128205128,"Wetland",3.14,1075.7900390625,12.1000003814697,0.879999995231628,73.6633338928223,125.850001525879
4393,"NWCA11-R070",35.93797,-76.87762,"10-Jul-11","CPL",194,1728,18.24,67.8,1.26,0.319,0,4.132269,14.265212,0,2.61194,71.699196,0.008055,24.801,2.956372,52.430721564,0.3,32,39.4690476190476,"Wetland",3.14,1243.48999023438,22.2000007629395,9.85999965667725,59.5,191.765995788574
4406,"NWCA11-R124",45.03692,-67.20238,"9-Aug-11","NAP",7,460,4.83,67.7,127.76,117.023,112.54,2.92016,0,0,92.832569,3.497706,0.562461,16.407,2.293578,62.464083825,NA,0.2,11.3515476190476,"Wetland",3.14,1271.02001953125,11.5699996948242,0.5,169.449999491374,97.2420021057129
4441,"NWCA11-R116",43.93247,-89.10278,"22-Jun-11","TPL",65,1081,2.4,84.8,233.24,232.722,232.34,4.787429,14.064294,1.722159,10.160735,73.679679,0.625993,18.18,0,42.466512036,NA,95.2,14.8,"Wetland",3.14,826.260009765625,13.1999998092651,2.03999996185303,34.3733329772949,88.6000007629395
4449,"NWCA11-R117",47.2832,-94.11926,"10-Aug-11","UMW",298,3978,94.03,69.1,399,398.384,398,3.41135,0,1.835389,67.995411,27.616863,0.740272,16.648,2.552337,6.66756406641,0.9,75.2,12.6595238095238,"Wetland",3.14,677.390014648438,10.5,-1.37000000476837,22.5100002288818,83.2119995117187
4450,"NWCA11-R113",46.89657,-94.00974,"11-Aug-11","UMW",25,760,3.21,60.1,420.52,413.093,407.98,3.783519,0,0.229555,71.420373,17.991392,0.673782,16.272,3.012912,20.61217382601,1.2,93.4,1.43333333333333,"Wetland",3.14,706.969970703125,10.539999961853,-1.44000005722046,21.9133337338765,86.2819988250732
4453,"NWCA11-R112",47.00597,-94.46203,"9-Aug-11","UMW",25,923,1.56,68.8,429.02,419.636,414.82,3.799679,0,0,89.061154,1.177146,1.10336,16.48,3.732415,40.657922019,1.5,97,0.44,"Wetland",3.14,689.47998046875,10.4499998092651,-1.28999996185303,21.4866669972738,78.9059993743897
4456,"NWCA11-R110",47.18543,-95.1847,"8-Aug-11","UMW",22,698,12.5,66.3,503.33,484.465,479.74,3.99687,0,1.749857,88.037866,1.204819,0.654648,15.903,0.200803,7.9255247994,1.5,89.42,0.466666666666667,"Wetland",3.14,680.700012207031,10.1499996185303,-2.14000010490417,23.1666663487752,91.0860004425049
4726,"NWCA11-ID-0012",43.69441,-116.60544,"29-Jun-11","XER",1065,1640,3.12,15,732.1,731.143,730.39,0.613896,87.73341,4.337834,0,0.143637,3.64433,19.025,1.608733,2095.52986019988,0.5,1.6,11.86,"Wetland",3.14,267.510009765625,17.7999992370605,3.55999994277954,44.9500006039937,14.440000295639
4742,"NWCA11-R036",34.6313,-90.61653,"21-Aug-11","CPL",288,1358,29,33.1,56.33,54.869,52.5,4.19561,0,2.578058,3.637926,85.448296,0.618334,25.637,0,47.82416535,1.1,18,6.98095238095238,"Wetland",3.14,1322.22998046875,22.3299999237061,10.8900003433228,69.0033327738444,87.1939987182617
4770,"NWCA11-R001",26.47135,-81.53571,"10-Sep-11","CPL",22,950,4.81,62.5,5.72,5.72,5.72,2.650389,0,0,0,100,0,27.383,0,114.948677181,NA,100,15.6666666666667,"Wetland",3.14,1439.51000976562,29.3899993896484,17.1100006103516,36.1000000635783,188.986000061035
4774,"NWCA11-R013",37.35522,-88.9479,"21-Sep-11","SAP",262,1708,53.6,69.4,125.32,108.606,105.18,5.31568,2.578797,0,66.790831,30,0.216116,23.342,0,44.362384716,0.92,100,10.6909523809524,"Wetland",3.14,1219.80004882812,19.6800003051758,8.39000034332275,77.1833318074544,144.291999053955
4780,"NWCA11-R025",41.7481,-102.3931,"20-Jul-11","SPL",81,1468,8.5,54.4,1157.35,1155.11,1153.1,2.877379,6.232051,0,0.717978,18.75359,0.813238,18.478,52.039058,1.47223060569,0.63,44.04,14.84,"Wetland",3.14,444.959991455078,16.8999996185303,1.33000004291534,9.32000001271566,74.6639999389648
4781,"NWCA11-R026",47.78462,-108.26495,"27-Jul-11","NPL",249,1790,16.44,69,881.83,881.034,880.04,1.525539,0,0,0.372813,0,0.608809,17.176,99.627186,0.75063608178,0.41,80.5,13.6366666666667,"Wetland",3.14,330.019989013672,14.5,0.119999997317791,19.7900002797445,72.5359996795654
4900,"NWCA11-ID-0018",48.44086,-117.0202,"13-Jul-11","WMT",179,1033,NA,45.1,806.48,770.158,764.41,1.679219,0,0,73.678161,3.965518,2.09653,13.344,22.356322,14.27905257831,NA,1.2,15.1497023809524,"Wetland",3.14,831.289978027344,13.2200002670288,0.479999989271164,102.056664784749,40.3080001592636
4904,"NWCA11-ID-0045",43.14698,-111.24838,"10-Sep-11","WMT",91,168,1.21,51.8,1937.41,1884.57,1858.86,1.834429,0,0,24.605678,0.83166,1.00704,13.062,74.562662,2.48427437817,0.96,19.38,10.2666666666667,"Wetland",3.14,579.169982910156,12.0299997329712,-3.54999995231628,66.613333384196,46.7920003890991
4905,"NWCA11-ID-0059",46.84211,-115.14641,"15-Jul-11","WMT",143,505,5,63.8,1119.44,1061.78,1035.58,2.449359,0,0,80.252583,0,2.45905,12.885,19.747417,1.03367795895,0.15,1.12,17.8454365079365,"Wetland",3.14,1166.21997070312,13.0100002288818,-1.5900000333786,196.296666463216,51.0659995079041
4906,"NWCA11-ID-0062",45.22456,-116.1468,"10-Aug-11","WMT",25,410,2.81,77.3,2119.66,2114.5,2108.68,2.114909,0,0,16.417481,0.086256,2.12324,10.084,80.046003,2.95919048451,0.24,0.3,14.7693406593407,"Wetland",3.14,1294.18994140625,9.10999965667725,-4.3600001335144,159.760004679362,51.3120004653931
4908,"NWCA11-ID-0069",44.08522,-111.20017,"16-Aug-11","WMT",88,98,0.69,37.4,1730.51,1720.6,1716.23,1.48473,0,0,66.475481,3.297964,1.7885,13.856,30.226556,9.69963945951,0.18,0.2,17.8333333333333,"Wetland",3.14,637.489990234375,12.1999998092651,-2.72000002861023,71.4300015767415,43.1639993667603
4909,"NWCA11-ID-0066",43.26857,-111.52488,"11-Sep-11","WMT",147,393,1.51,41.2,2093.86,2064.6,2046.9,2.213059,0,0,52.311226,0,1.84122,13.488,47.688774,2.48427437817,NA,0.22,13.1780952380952,"Wetland",3.14,674.119995117188,11.0699996948242,-1.32000005245209,68.3466669718425,47.7279993057251
4910,"NWCA11-ID-0084",42.33312,-113.57678,"7-Sep-11","XER",34,700,2.78,38.8,2088.78,2057.62,2020.6,3.871809,0,0,57.647059,0,1.19527,13.297,42.352941,7.23111999051,0.3,1.04,11.1471861471861,"Wetland",3.14,730.030029296875,11.6599998474121,0.569999992847443,105.846666971842,43.4300004959106
5102,"NWCA11-R303",44.23616,-68.32042,"25-Jul-11","NAP",24,793,7.96,72.8,12.32,8.747,7.79,2.617029,0,4.791966,50.100431,39.139167,1.22703,15.188,0.602582,195.548906982,1,0,14.8666666666667,"Wetland",3.14,1358.91003417969,10.710000038147,3.33999991416931,120.233334859212,84.7139999389648
5103,"NWCA11-R304",44.36275,-68.27162,"27-Jul-11","NAP",49,783,6.1,73.8,83.73,72.756,68.94,2.71612,0,4.675846,80.952381,13.396443,1.84625,16.68,0.717154,181.910278641,0.8,0,17.2666666666667,"Wetland",3.14,1399.5,12.3800001144409,2.35999989509583,125.046666463216,89.5859992980957
5105,"NWCA11-R312",46.44994,-86.60329,"14-Jul-11","UMW",32,913,3.09,62.7,185.27,184.371,183.83,4.46608,0,2.23688,36.363636,7.857758,0.809349,15.309,0.315457,9.8439821922,1.5,17.8,11.9863095238095,"Wetland",3.14,921.570007324219,10.2799997329712,1.26999998092651,52.970001856486,71.4439998626709
5108,"NWCA11-R126",30.58339,-86.89302,"12-Jul-11","CPL",69,888,1.06,61.2,1.7,1.55,1.4,3.32889,0,0.744772,3.580636,92.409052,0.23751,26.933,0,95.387259708,0.2,3.4,16.1730158730159,"Wetland",3.14,1686.02001953125,25.3999996185303,14,73.7633349100749,176.924005889893
5200,"NWCA11-R108",38.670961,-79.885938,"11-Jul-11","SAP",55,940,5.01,81.1,1141.99,1123.64,1118.74,5.183519,0,2.782559,97.217441,0,0.946757,15.777,0,28.508278929,0.15,0,15.6006613756614,"Wetland",3.14,1458.56994628906,12.4200000762939,1.47000002861023,95.619997660319,127.930000305176
5201,"NWCA11-R107",38.642288,-76.815559,"27-Jun-11","CPL",51,301,3.2,58.6,58.85,53.417,48.7,4.22628,2.980797,8.684437,75.609057,8.569791,3.58439,23.156,3.640012,260.63068593003,0.49,0,20.031746031746,"Wetland",3.14,1081.85998535156,19.5100002288818,7.76999998092651,54.853333791097,163.734001159668
5202,"NWCA11-R114",42.42001,-87.8098,"14-Jun-11","TPL",59,793,5.16,72,179.7,179.688,179.52,5.63842,0,6.884682,4.790591,61.732645,3.89112,18.273,0.946644,2571.86528623986,0.2,53.4,12.2338095238095,"Wetland",3.14,891.239990234375,12.6199998855591,4.57000017166138,57.2566655476888,113.636000061035
5203,"NWCA11-R202",46.38424,-112.44607,"11-Jul-11","WMT",56,408,2.05,76.5,2048.92,2023.19,2017.76,1.938079,0,0,96.38139,0,0,10.886,3.61861,3.2878369056,0.158,12.02,13.052380952381,"Wetland",3.14,729.77001953125,9.35999965667725,-2.10999989509583,58.8266665140788,70.6180004119873
5207,"NWCA11-R084",45.90424,-98.91681,"19-Jun-11","NPL",204,903,0.99,53,565.59,550.066,538.14,3.888489,0.057307,0,0,0,0.040267,17.208,99.942694,2.11659421779,0.25,16.6,20.7214285714286,"Wetland",3.14,526.140014648438,12.1199998855591,-0.310000002384186,24.3033332824707,81.0139999389648
5208,"NWCA11-R086",42.58034,-100.70649,"22-Jul-11","SPL",5485,19675,308.8,86,895.81,895.534,895.52,3.889739,0,0,0,36.03552,0.163072,18.648,55.714695,0.78972162087,0.16,36.1,14.85,"Wetland",3.14,571.760009765625,16.1100006103516,1.83000004291534,18.3399996757507,101.898001861572
5209,"NWCA11-R087",43.88017,-96.94392,"17-Jun-11","TPL",2034,2688,26.34,57.6,481.92,480.831,479.49,5.354579,40.929965,0.947187,3.185993,16.647532,0.588943,18.418,2.554535,35.037902718,12,100,14,"Wetland",3.14,682.169982910156,13.1800003051758,1.28999996185303,34.5633328755697,107.943999481201
5210,"NWCA11-R092",44.83369,-71.15708,"7-Jul-11","NAP",36,205,1.01,60.5,433.51,430.017,429.05,2.994469,0,0,89.109196,4.425287,0.709718,14.963,0,5.17466793051,0.15,9.8,16.7586904761905,"Wetland",3.14,1110.08996582031,10.3100004196167,-1.86000001430511,78.0333353678385,122.426002502441
5213,"NWCA11-R101",37.94004,-80.66649,"13-Jul-11","SAP",185,1515,107.2,67.3,732.78,732.397,732.34,3.674619,3.071183,0,55.424799,41.360506,0.843158,19.136,0,71.231717973,0.15,10.62,26.9007054673721,"Wetland",3.14,1160.56005859375,16.25,3.83999991416931,68.8966649373372,87.042000579834
5274,"NWCA11-R301",44.31957,-68.37977,"18-Jul-11","NAP",12,338,2.52,74.2,82.38,74.111,70.13,2.461889,0,0.028678,96.501291,3.154574,0.660286,16.488,0.315457,195.55434078102,1,0.4,16.5033333333333,"Wetland",3.14,1352.46997070312,12.3400001525879,2.54999995231628,120.589998881022,87.0940002441406
5620,"NWCA11-R201",48.47729,-113.37353,"19-Jul-11","WMT",28,283,4.25,74.5,1605.07,1587.03,1580.45,2.028609,0,0,74.577243,0,0.116478,10.138,2.923474,0.10952031714,0.65,6.4,7.72407407407407,"Wetland",3.14,976.570007324219,9.34000015258789,-1.97000002861023,175.269994099935,69.3520013809204
5621,"NWCA11-R121",48.13471,-105.41816,"24-Jun-11","NPL",165,1070,0.57,45.8,619.02,607.564,603.3,1.774449,40.539765,10.766581,0.459374,11.972437,2.14461,17.124,35.917313,2.36596104498,0.26,40.8,10.5066666666667,"Wetland",3.14,317.489990234375,13.7799997329712,-1.75,23.8333339691162,82.4799991607666
5622,"NWCA11-R019",48.96783,-108.48048,"26-Jun-11","NPL",568,3233,24.48,55.7,913.72,909.243,908.15,1.235479,0,0,0,0,0,15.495,100,1.14737592996,0.2,83.4,12.8366666666667,"Wetland",3.14,318.299987792969,12.0600004196167,-1.85000002384186,16.9200000762939,61.8980008125305
5623,"NWCA11-R020",48.98042,-108.626798,"28-Jun-11","NPL",149,1086,3.05,66.1,934.25,933.323,928.88,1.24739,0,0,0,0,0.246341,15.154,100,1.14737592996,0.5,57,9.73333333333333,"Wetland",3.14,329.269989013672,11.7200002670288,-2.0699999332428,18.0300000508626,59.7520002365112
5633,"NWCA11-R028",27.84147,-80.56868,"9-Sep-11","CPL",64,2470,2.63,62.9,6.96,6.874,6.76,2.77004,0,5.643082,0,94.013177,0.583803,26.991,0.343741,98.63380699302,0.6,36,15.2650793650794,"Wetland",3.14,1328.35998535156,28.1599998474121,17.0900001525879,39.3200000127157,138.670000457764
5635,"NWCA11-R031",36.74187,-88.85434,"22-Sep-11","CPL",604,2003,20.12,56.8,121.17,111.066,108.2,4.926859,14.502723,0.401261,49.41244,34.795071,0.244074,23.77,0.888507,33.71337924201,NA,70.8,29.9730158730159,"Wetland",3.14,1299.58996582031,20.4599990844727,8.52999973297119,80.1133308410645,99.4019981384277
5640,"NWCA11-R037",31.19851,-92.56514,"5-Jun-11","CPL",57,155,3.9,62.3,48.42,33.622,26.39,3.63104,0,3.074713,33.045977,59.425287,1.57021,27.453,4.454023,39.361373025,NA,39,14.3904761904762,"Wetland",3.14,1523,25.0400009155273,12.8800001144409,64.156665802002,95.0380004882813
5642,"NWCA11-R041",43.02182,-93.42311,"27-Jul-11","TPL",1470,7944,66.16,79.2,389.14,382.193,377.41,5.893799,34.060258,0.172166,1.492109,10.473458,0.153778,18.831,42.209469,37.13035304901,0.54,74.68,1.67,"Wetland",3.14,870.159973144531,13.1800003051758,1.95000004768372,33.3366667429606,73.6959991455078
5643,"NWCA11-R042",46.55181,-92.73373,"24-Jun-11","UMW",53,929,3.36,69.2,363.97,362.346,360.41,4.21244,0,1.605965,42.299971,52.480643,0.704857,15.699,3.297964,21.3947677944,1.1,32.02,9.92365914786967,"Wetland",3.14,764.950012207031,10.6800003051758,-1.46000003814697,27.8500000635783,88.7919998168945
5644,"NWCA11-R043",48.66959,-102.40417,"21-Jun-11","NPL",54,906,2.39,70.6,707.6,698.998,693.85,2.37133,23.835538,2.185164,0,21.305348,1.08025,15.897,42.6682,4.0335468264,1.2,86,15.3333333333333,"Wetland",3.14,420.480010986328,10.1300001144409,-2.5699999332428,22.2366666793823,77.4059989929199
5646,"NWCA11-R051",31.98383,-92.90451,"28-Jun-11","CPL",40,549,12.11,59.8,42.31,33.476,32.55,3.61398,0,0.97645,42.360712,52.383688,0.573643,27.518,3.733487,25.4098479921,NA,6.6,17.0854636591479,"Wetland",3.14,1457.23999023438,24.9599990844727,11.960000038147,82.5866686503092,69.2679988861084
5665,"NWCA11-R050",46.3599,-92.1802,"25-Jun-11","UMW",53,1199,1.25,72.4,385.03,384.533,384.06,4.165999,0,0,4.925544,93.871707,0.147892,15.817,1.202749,13.7778662034,NA,10.8,0.990196078431373,"Wetland",3.14,796.640014648438,10.6300001144409,-1.64999997615814,29.5533339182536,127.274001312256
5667,"NWCA11-R054",44.36568,-95.97195,"16-Jun-11","TPL",65,1063,12.48,46.2,475.61,469.582,467.76,5.73507,71.687267,0.028744,0,5.432596,0.100443,18.289,11.095142,24.9215053776,12.5,80,14.6333333333333,"Wetland",3.14,693.27001953125,12.3900003433228,1.28999996185303,56.8633321126302,76.2059986114502
5668,"NWCA11-R055",42.4577,-100.5391,"21-Jul-11","SPL",885,8525,12,78.2,895.78,894.79,893.87,4.01519,0,7.284199,0.286779,23.774018,0.73117,18.586,65.64382,0.76418949945,0.82,70.8,15.4333333333333,"Wetland",3.14,553.359985351562,16.1700000762939,1.67999994754791,18.5766663551331,85.6900005340576
5669,"NWCA11-R056",48.858,-100.1277,"22-Jun-11","TPL",129,1258,3.09,60.3,613.27,597.577,594.05,3.085959,26.515369,1.86728,51.910371,5.056018,0.590539,15.17,8.991669,27.762620808,1,76,14.3876984126984,"Wetland",3.14,481.239990234375,8.96000003814697,-2.89000010490417,24.14333375295,74.3400009155273
5671,"NWCA11-R059",43.26011,-93.55391,"28-Jul-11","TPL",3446,30500,881.6,69.9,387.6,380.556,375.91,5.735079,25.573395,5.131881,38.159404,4.185779,0.617089,18.939,24.799312,43.28909286,0.75,95,0,"Wetland",3.14,845.099975585938,13.0799999237061,2.13000011444092,37.5600001017253,83.7819984436035
5672,"NWCA11-R060",36.68411,-87.02784,"23-Sep-11","SAP",109,1220,18.26,51.6,177.05,175.818,175.56,4.71995,64.766542,5.242051,28.04354,0.601547,1.18309,23.416,0.257806,46.277164323,0.9,96.6,16.1666666666667,"Wetland",3.14,1280.05004882812,20.3600006103516,8.09000015258789,95.7066688537598,131.281999969482
5673,"NWCA11-R061",42.8487,-98.8451,"24-Jul-11","NPL",7364,19925,67.2,36.2,480.73,479.249,478.18,5.301929,1.834862,3.555046,8.256881,18.836009,0.755295,19.343,47.018349,8.1961010547,0.55,20.86,17.707619047619,"Wetland",3.14,632.830017089844,15.960000038147,2.71000003814697,31.3999993006388,108.461999511719
5674,"NWCA11-R062",40.56611,-83.623056,"27-Sep-11","TPL",141,990,7.63,53.5,325.92,324.056,323.03,5.218289,49.210451,0.545507,48.751077,0.602929,0.335934,20.584,0.890037,82.637256936,0.9,70.4,23.5870879120879,"Wetland",3.14,941.400024414062,15.75,5.17000007629395,66.2833334604899,152.774000549316
5675,"NWCA11-R063",47.49156,-110.71475,"28-Jul-11","NPL",115,393,1.77,30.2,1212.24,1198.03,1187.26,1.77318,31.41136,0,1.462995,14.773379,1.09779,15.26,52.352267,2.0560117617,0.36,0.22,15.8,"Wetland",3.14,483.269989013672,13.9799995422363,0.100000001490116,31.3566659291585,67.6740003585815
5677,"NWCA11-R066",41.93385,-97.2847,"25-Jul-11","TPL",1654,2513,18.4,75.8,448.22,447.778,447.06,5.766729,11.394948,4.621125,16.762342,33.983927,0.705153,19.944,16.73364,15.20880718851,0.6,24.46,1.80333333333333,"Wetland",3.14,745.289978027344,15.7799997329712,3.1800000667572,20.716667175293,82.443998336792
5680,"NWCA11-R074",25.72468,-80.75384,"11-Sep-11","CPL",18,813,0.98,82,1.89,1.804,1.7,2.58768,0,1.20655,0,98.79345,0.061801,27.876,0,4.5671106663,0.19,53,8.73333333333333,"Wetland",3.14,1308.68005371094,29.5699996948242,19.1000003814697,24.7266659339269,168.897998046875
