"UID","TN","TP","SITE_ID","DATE_COL","AGGR_ECO9_2015","LON_DD83","LAT_DD83","MMI","CHLA","ELEVMAX","ELEVMEAN","ELEVMIN","POPDEN","ROADDEN","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","SHRUB_GRASS_PCT","WS_AREA","NDEP","DEPTH","aqveg","Rveg","Type","PrecipNorm","TMAX","TMIN","Tsummer","PrecipSummer","PrecipWinter"
11041,90,25.754,"FW08OR051","29-Sep-08","WMT",-123.2186318,44.31650762,38.2,1.896,3144.66,870.114,85.031,21.441,1.474,3.88,2.403,75.139,0.598,15.487,8511.228,0.763303328,3.28,5,41.7424242333333,"Stream",1088.28002929688,17.1700000762939,5.63000011444092,16.5310001373291,11.2099998474121,182.159998575846
11042,9,4.2788,"FW08OR052","20-Jul-08","WMT",-118.1429123,44.85146182,54.72,0.176,2587.88,2204.53,1853.57,0,0.805,0,0,83.405,0,15.286,7.977,0.662762046,0.2872,0.4545455,67.3106060666667,"Stream",825.840026855469,9.46000003814697,-0.879999995231628,9.42500009536743,44.0179998397827,151.453330993652
11044,295,57.2525,"FW08OR054","20-Aug-08","WMT",-124.3453411,42.46828279,14.03,1.256,2890.01,889.703,5.273,19.325,1.609,3.832,4.193,64.794,0.654,25.823,13299.801,0.490906924,4.965714286,6.25,44.3229166666667,"Stream",2293.85009765625,17.4899997711182,7.69999980926514,15.9789999008179,25.8919993519783,353.620000203451
11045,53,28.9606,"FW08OR058","5-Aug-08","WMT",-122.5770456,44.14641093,67.67,0.496,3144.66,1080.34,230.992,0.785,0.952,0.052,0.614,84.136,0.031,11.757,2313.335,0.775652093,2.522,0,70.2651515,"Stream",1693.43994140625,16.3199996948242,4.92000007629395,15.8439998626709,43.3719995975494,302.296666463216
11047,97,22.5738,"FW08OR059","2-Aug-08","WMT",-123.501659,43.57753366,13.22,1.048,2771.86,749.465,42.621,9.343,1.652,5.792,2.379,71.163,0.546,19.469,9401.14,0.631161159,2.571,11.8181818,64.7348485,"Stream",1258.4599609375,17.9200000762939,5.84000015258789,16.9940002441406,9.72000017166138,251.323341369629
11051,123,23.405,"FW08OR069","18-Jul-08","WMT",-118.704127,45.19312941,48.08,0.3397,1533.37,1442.95,1306.93,0,2.275,0,0,70.051,1.867,28.083,13.352,0.652841389,0.093,5.9090909,41.3257575666667,"Stream",686.330017089844,12.7600002288818,0.189999997615814,12.9760000228882,33.9019993066788,76.9499994913737
11053,56,8.9775,"FW08OR060","14-Aug-08","WMT",-122.816474,44.77924123,61.13,0.7733,3185,970.492,123,4.221,1.287,2.302,1.389,77.501,0.222,16.147,1782.64,0.937304727,1.1,0,52.3484848333333,"Stream",1315.36999511719,16.8999996185303,5.84999990463257,16.5150003433228,21.6359994888306,185.733329772949
11079,449,45.54,"FW08CO001","11-Jul-08","XER",-108.5932791,37.36588354,51.63,1.904,2191.87,1985.68,1842.11,25.735,1.479,39.022,4.936,19.435,3.433,33.095,60.679,1.462788979,0.5755,12.2727273,25.8333333333333,"Stream",339.25,17.9799995422363,1.08000004291534,18.0059997558594,19.826000213623,66.6666679382324
11081,261,2.425,"FW08CO003","15-Jul-08","XER",-108.6747246,39.73087609,72.33,NA,2757.31,2389.3,1987.2,0.034,0.536,0.497,0,81.058,0.15,17.603,115.475,1.502211487,0.3809,5.9090909,33.2954545333333,"Stream",440.429992675781,15.289999961853,0.349999994039536,16.710000038147,26.4839992523193,67.240000406901
11083,309,12.1963,"FW08CO006","16-Jul-08","XER",-107.7110185,39.6430304,47.25,1.356,2915.73,2525.51,1854.03,0.431,0.818,0.563,1.109,83.649,0.702,13.948,112.028,1.446973836,0.4875,17.2727273,46.2698412666667,"Stream",465.25,16.1299991607666,0.129999995231628,16.6040000915527,31.3759996414185,61.4166679382324
11084,161,16.8775,"FW08CO010","2-Jul-08","SPL",-104.9728388,39.34428,48.63,NA,2832.37,2225.08,1838.09,13.33,1.193,0.501,4.23,59.065,1.274,34.829,185.877,1.876740861,0.2086,0.4545455,25.9469697,"Stream",508.239990234375,17.3999996185303,1.1599999666214,17.4980001449585,47.0779996871948,30.0400002797445
11085,298,47.4163,"FW08CO012","30-Jun-08","WMT",-104.9580488,39.2413809,21.67,2.96,2829.64,2365.51,1959.18,9.99,0.667,0,2.5,75.797,0.851,20.762,54.438,1.865135387,0.2053465347,8.6363636,36.6287878666667,"Stream",495.970001220703,16.7700004577637,0.519999980926514,17.0230003356934,41.6299997329712,26.1066659291585
11086,468,41.7881,"FW08CO013","28-Jul-08","SPL",-103.3774933,37.79720049,48.53,1.664,4254.58,1865.34,1256.37,1.642,0.51,1.127,0.582,22.361,0.923,74.601,8403.959,1.617086348,0.2792,5.6818182,40.2272727333333,"Stream",363.140014648438,21.0300006866455,3.19000005722046,21.6059997558594,42.8860000610352,13.4833335876465
11087,490,41.5063,"FW08CO014","18-Jun-08","SPL",-105.0565383,39.89246561,19.97,5.7813,2149.58,1728.07,1602.96,645.576,4.293,4.948,33.932,0.397,3.53,50.059,92.827,2.400328368,0.3544554455,10,40.3030303,"Stream",383.260009765625,18.5499992370605,2.23000001907349,19.5990003585815,45.0379996776581,21.8366673787435
11088,128,11.785,"FW08CO017","11-Sep-08","WMT",-107.0196069,40.97146712,51.8,0.6,3292.86,2678.45,2193.64,0.078,0.958,0.828,0,84.391,1.483,13.171,268.304,2.144401783,0.467,0,40.3409091,"Stream",591.429992675781,11.9300003051758,-2.33999991416931,12.706999874115,40.3160003662109,111.620002746582
11089,559,39.9125,"FW08CO019","1-Jul-08","SPL",-104.8672149,39.38895974,42.83,2.13,2855.19,2182.36,1857,42.039,2.018,0.11,9.119,31.75,1.95,56.976,270.804,1.890983775,0.1593,0,32.5,"Stream",477.209991455078,17.3500003814697,1.24000000953674,17.5770002365112,46.7620006561279,26.3233337402344
11090,994,137.707,"FW08CO020","29-Jul-08","SPL",-102.3363777,38.06505925,9.98,10.624,1319.51,1172.06,1067.8,0.236,0.521,28.093,1.072,0,0.037,70.768,298.414,1.978077528,0.11,0,51.3257575666667,"Stream",414.5,20.6499996185303,3.25999999046326,21.5580001831055,31.8159999847412,7.89666668574015
11091,586,163.0613,"FW08CO021","14-Jul-08","XER",-108.7779574,39.98812383,36.68,2.592,2759.21,2166.25,1669.99,0.02,0.904,0.467,0.31,70.303,0.336,27.453,912.727,1.507760672,0.3587,0.9090909,29.5833333333333,"Stream",286.890014648438,16.6200008392334,0.699999988079071,18.4700004577637,22.4619995117188,29.7066669464111
11094,1378,85.4538,"FW08CO025","15-Aug-08","XER",-108.398139,38.86531333,39.72,2.384,4359.83,2688.03,1430.66,3.897,0.8,5.291,1.124,54.538,1.388,33.67,19689.041,1.645511971,2.0156424,0.4545455,25.1893939333333,"Stream",255.860000610352,19.4599990844727,3.50999999046326,20.5229999542236,15.2,30.9399998982747
11095,184,10.9588,"FW08CO027","2-Sep-08","WMT",-106.4524344,39.36936448,33.67,0.5664,3979.88,3519.15,3119.1,0,0,0,0,36.849,2.692,34.044,17.517,1.719187458,0.3045,0,45.1515151666667,"Stream",740.380004882812,8.5600004196167,-6.6100001335144,8.84599986076355,44.0060005187988,104.846666971842
11096,608,44.3338,"FW08CO031","12-Aug-08","SPL",-105.1184267,40.15970307,70.58,12.016,4342.73,2612.78,1507.6,22.384,0.713,3.741,2.524,59.494,2.057,19.038,625.43,2.908532107,0.4844,3.6363636,53.5984848333333,"Stream",371.450012207031,18.4200000762939,1.32000005245209,19.0290000915527,46.9800001144409,14.0400002549092
11097,163,22.6125,"FW08CO038","17-Sep-08","WMT",-106.0063979,39.07659754,60.15,0.9173,4180.67,3348.96,2837.27,0.328,0.46,0.051,0,47.855,6.238,39.895,222.221,1.853180223,0.553,0.4545455,35.4545454666667,"Stream",367.75,11.1499996185303,-5.40999984741211,10.9449998855591,46.2220001220703,32.3499997456869
11098,280,82.4225,"FW08CO073","9-Jul-08","XER",-105.982904,37.06135096,62.93,0.888,3711.44,2868.15,2387.74,0.386,0.548,1.383,0.485,35.605,3.181,59.164,835.805,1.66232651,0.4902,7.5,17.7651515,"Stream",245.380004882812,14.789999961853,-3.3199999332428,14.2209999084473,23.5820001602173,23.0433330535889
11099,1063,277.2369,"FW08CO076","30-Jul-08","SPL",-102.1136539,39.63865573,18.88,2.172,1677.47,1388.84,1085.52,0.837,0.884,53.537,3.469,0.061,0.483,42.339,4592.686,2.529850457,0.401,48.6363636,28.7121212,"Stream",439.420013427734,18.6000003814697,2.6800000667572,19.9880001068115,72.0119987487793,11.9900000890096
11100,157,8.8619,"FW08CO103","1-Oct-08","WMT",-106.4649269,38.60455418,65.32,0.542,3974.99,3472.15,2970.05,0,1.133,0,0,47.599,2.874,29.454,28.689,1.640017331,0.3483,0,32.9166666666667,"Stream",593.760009765625,9.13000011444092,-5.84999990463257,9.2520001411438,44.6200006484985,109.013331095378
11106,373,44.5663,"FW08IL006","12-Sep-08","SAP",-89.18786253,37.52548104,14.58,5.04,267.958,181.909,139.662,31.125,1.881,24.082,9.428,65.695,0,0,4.764,6.5591812,0.3361,0,63.75,"Stream",1220.77001953125,19.4300003051758,7.71000003814697,22.2849994659424,120.188000488281,160.386669158936
11107,3688,179.5925,"FW08IL011","24-Sep-08","TPL",-89.84847663,41.48585196,62.1,6.672,304.49,230.9,185.723,8.235,1.283,87.047,6.09,6.102,0.408,0.023,1183.478,6.597809903,1.468,0,21.3636363666667,"Stream",922.150024414062,15.5100002288818,4.1399998664856,19.8059999465942,156.314000701904,70.64000193278
11109,7700,129.1463,"FW08IL017","8-Oct-08","TPL",-90.13890701,40.78505884,74.55,4.464,291.283,223.145,161.479,14.982,1.575,81.304,6.783,11.002,0.151,0.147,2269.63,6.758175009,1.408,0,45.3030303,"Stream",948.590026855469,16.4200000762939,5.01999998092651,20.1170001983643,132.53399887085,76.5866661071777
11114,5475,184.3306,"FW08IL022","28-Sep-08","TPL",-89.4821499,41.90001688,58.65,32.4,517.316,273.851,197.44,69.135,2.148,73.102,10.827,8.501,4.763,1.084,21381.541,5.708571447,2.988,0,36.5151515,"Stream",938.820007324219,14.8400001525879,3.48000001907349,19.0940000534058,131.054000091553,80.9166653951009
11117,1587,106.0269,"FW08IL018","28-Sep-08","TPL",-87.91418346,41.15196235,75.15,5.264,286.697,214.186,175.173,32.402,1.821,79.749,8.239,7.227,2.175,1.985,11903.238,6.022948232,2.483,2.7272727,46.9047619,"Stream",956.289978027344,15.8100004196167,4.30999994277954,19.8799999237061,132.023999023438,97.9766667683919
11118,634,152.8763,"FW08IL024","13-Sep-08","TPL",-89.19182797,37.85241965,43.85,42.48,180.73,137.771,106.576,23.653,1.615,66.206,7.886,19.339,2.963,2.312,727.178,6.038566135,0.743,0,52.6515151666667,"Stream",1153.89001464844,19.1700000762939,7.48999977111816,22.2840003967285,98.3000015258789,119.133336385091
11119,1989,120.29,"FW08IL027","25-Sep-08","TPL",-88.18890937,42.21645225,27.12,96.624,359.235,261.123,222.185,174.416,3.439,45.542,24.563,15.111,7.21,2.23,3458.02,5.55173877,2.244,0.4545455,29.8484848333333,"Stream",935.150024414062,14.3999996185303,3.78999996185303,18.7289995193481,135.73999710083,77.990000406901
11120,534,133.2363,"FW08IL028","11-Sep-08","TPL",-89.33574472,37.85027158,44.17,19.008,212.745,144.687,107.946,11.195,1.332,63.017,6.662,22.747,1.237,3.84,1317.246,5.798063978,1.299,0,58.1818181666667,"Stream",1147.46997070312,19.1900005340576,7.48999977111816,22.2200000762939,96.1179977416992,118.329999923706
11121,4250,474.605,"FW08IL029","10-Oct-08","TPL",-90.30726993,40.06321766,57.6,22.512,291.106,198.41,132.096,41.767,1.857,82.767,9.98,5.47,0.768,0.177,13759.327,5.99611599,1.411,0,43.4848485,"Stream",975.97998046875,17.3400001525879,5.46000003814697,20.4419998168945,146.069998168945,98.3399988810221
11123,4438,264.955,"FW08IL031","23-Sep-08","TPL",-90.30615738,41.51647365,62.43,42.08,517.316,268.189,170.008,65.67,2.115,74.127,10.608,8.224,4.372,0.982,23777.174,5.778598779,2.521,0,29.8863636333333,"Stream",915,15.5799999237061,4.90000009536743,20.2119997024536,138.639999389648,71.9066670735677
11124,4663,119.0163,"FW08IL036","9-Oct-08","TPL",-89.67550511,40.15377162,51.52,14.928,283.364,207.635,151.937,40.782,1.824,85.899,9.382,3.338,0.386,0.203,4487.41,6.091968039,1.083,0,50.9848485,"Stream",938.77001953125,17.2199993133545,5.5,20.3939998626709,148.964000701904,91.8266677856445
11125,6038,64.4125,"FW08IL038","6-Oct-08","TPL",-89.26560528,42.49488395,46.22,3.296,380.405,285.158,223.961,42.222,1.881,75.349,7.288,11.769,3.27,2.091,1803.778,5.562165386,1.193,0,47.2727272666667,"Stream",892.890014648438,14.3599996566772,3.19000005722046,18.8569997787476,124.229999542236,83.2099990844727
11134,300,0.84,"FW08VT003","1-Jul-08","NAP",-72.71105066,43.94606478,59.27,0.588,976.218,509.48,216.912,3.944,0.683,3.098,2.427,89.914,0.625,3.785,120.119,3.408189698,0.5549,1.3636364,68.9772727333333,"Stream",1138.43005371094,12.539999961853,-0.259999990463257,15.96399974823,111.063998413086,125.713333129883
11135,260,6.3938,"FW08VT004","21-Aug-08","NAP",-72.13634495,44.8061487,70.78,1.4187,1011.09,481.273,328.052,5.503,1.117,10.556,4.152,70.441,3.555,3.06,90.864,3.301949422,0.6842,6.8181818,60.1136363666667,"Stream",1136.06005859375,10.7700004577637,-1.10000002384186,15.2299999237061,131.813999176025,98.7000007629395
11136,295,3.1988,"FW08VT005","24-Jun-08","NAP",-72.96547209,44.21421333,60.2,0.248,1112.66,657.834,352.545,2.627,0.439,1.308,1.507,97.055,0.084,0.046,11.767,3.560369968,0.3334,4.5454545,60.3409091,"Stream",1305.7099609375,11.4300003051758,-0.0900000035762787,14.6799997329712,139.241997528076,117.953330993652
11137,298,2.0163,"FW08VT007","18-Aug-08","NAP",-72.8253244,43.90350564,64.52,0.1,1150.62,582.143,252.928,4.342,0.661,1.802,2.503,93.304,0.556,1.725,160.76,3.359467169,0.6385,0.4545455,56.4772727333333,"Stream",1232.31005859375,12.5100002288818,-0.419999986886978,15.5919996261597,132.178001403809,136.043329874674
11138,124,7.4194,"FW08VT008","30-Jul-08","NAP",-72.72147128,43.04998903,41.97,0.456,564.987,415.738,240.453,1.534,0.941,2.162,2.579,94.178,0,0.322,4.742,3.2285128,0.1758,0.4545455,61.25,"Stream",1271.22998046875,12.9499998092651,0.860000014305115,16.3700002670288,115.382002258301,141.853336334229
11139,241,4.3063,"FW08TX003","2-Jul-08","SPL",-98.89560053,30.28718756,65.37,1.0144,668.696,603.006,524.059,61.906,1.511,0.796,5.328,30.473,0,63.284,39.345,2.153269728,0.3669,3.6363636,58.3333333333333,"Stream",786.659973144531,25.0400009155273,11.8699998855591,25.7680000305176,37.004000377655,6.69999996821086
11140,149,4.6613,"FW08TX004","9-Jul-08","SPL",-97.97061693,32.28043629,46.47,0.68,433.38,354.865,250.491,4.311,0.904,2.397,7.868,35.361,1.124,52.483,116.425,3.638122596,0.4441,21.5909091,70.1515151666667,"Stream",849.549987792969,25.2800006866455,11.4499998092651,26.3409999847412,36.9740005493164,30.4133332570394
11144,201,0.9725,"FW08TX010","6-Jul-08","SPL",-98.06989927,30.5975647,47.02,0.441,452.703,393.376,291.282,1.62,1.32,0,0.838,47.637,0.06,51.355,51.321,2.88289535,0.1907,0.9090909,39.2424242333333,"Stream",820.460021972656,25.6800003051758,12.8199996948242,27.1750003814697,47.2080009460449,15.1266663471858
11145,741,117.4013,"FW08TX011","30-Jun-08","CPL",-94.46843757,33.06838281,8.75,17.32,191.41,107.875,78.31,3.687,1.228,8.93,4.464,66.841,6.967,12.434,64.052,4.191456477,0.9475,0.4545455,77.5378788,"Stream",1273.34997558594,24.2600002288818,11.2600002288818,25.4799999237061,117.004000091553,94.4100011189779
11146,450,23.4238,"FW08TX017","5-Jul-08","SPL",-97.41663635,31.54151415,49.72,3.12,366.73,280.665,179.734,3.322,0.776,11.513,3.452,14.94,3.385,66.619,305.743,3.38416252,0.6312,0.4545455,58.9015151666667,"Stream",904.989990234375,25.2399997711182,12.75,26.8130001068115,70.2039991378784,22.203332901001
11151,393,22.46,"FW08TX031","8-Jul-08","SPL",-97.62101278,30.87365616,35.65,7.248,335.791,281.508,211.841,15.835,0.965,2.24,5.993,28.515,0.873,61.366,159.899,3.080483419,0.3411,9.25,52.7272727333333,"Stream",888.119995117188,25.6299991607666,13.1000003814697,27.136999130249,53.0340015411377,22.7066669464111
11153,740,50.095,"FW08TX045","28-Jun-08","CPL",-94.70198008,32.46103578,22.25,3.728,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.7209,3.6363636,41.8181818333333,"Stream",1217.40002441406,24.5799999237061,12.0699996948242,25.8950000762939,127.237999153137,74.6733322143555
11175,3788,307.4306,"FW08IN002","30-Jul-08","TPL",-86.0084241,39.41488769,56.92,4.464,282.042,235.758,201.411,159.602,3.326,72.083,21.867,5.255,0.011,0.457,281.309,5.318536886,0.7287,0,27.8409091,"Stream",1106.75,17.1499996185303,6.07999992370605,20.5160003662109,172.741997528076,107.213333129883
11176,2688,56.5269,"FW08IN003","7-Aug-08","TPL",-84.84430651,40.07580709,33.4,1.184,368.469,357.59,347.394,12.797,1.556,86.234,7.242,5.663,0.025,0.704,17.884,4.738049984,0.2229,2.2727273,46.4772727333333,"Stream",1015.80999755859,15.6599998474121,4.76999998092651,19.6620000839233,115.758000183105,104.519999186198
11177,4000,59.1806,"FW08IN004","11-Aug-08","UMW",-85.80106993,41.09378365,19.8,2.028,290.941,277.613,267.57,5.995,1.513,93.569,4.372,2.059,0,0,3.541,5.49186039,0.06633333333,0.4545455,52.9545454666667,"Stream",992.890014648438,15.2399997711182,4.86999988555908,19.4440002441406,87.2820014953613,127.150001525879
11180,975,381.6769,"FW08IN005","10-Aug-08","TPL",-84.98838699,40.76092777,9.13,4.52,259.17,254.425,251.311,7.199,0.942,88.688,3.538,4.164,0.168,3.442,3.74,5.403748035,0.2354,53.4090909,36.4772727333333,"Stream",967.380004882812,15.9200000762939,4.92000007629395,19.9770000457764,88.5939979553223,92.6533342997233
11181,2336,141.6069,"FW08IN008","1-Aug-08","SAP",-86.52325911,38.83491245,34.18,29.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.398,0,45.6060606,"Stream",1177.44995117188,18.2299995422363,5.6100001335144,20.4149997711182,129.271999359131,134.096666971842
11184,1799,25.8138,"FW08IN009","1-Jul-08","UMW",-85.91740108,41.6946525,43.05,3.048,389.943,283.561,214.961,40.955,1.971,61.721,9.535,10.414,14.786,0.823,6551.524,5.247843351,2.538461538,5,34.8106060666667,"Stream",998.789978027344,15.1099996566772,4.26999998092651,19.1110004425049,107.041998291016,120.649998982747
11185,3725,283.1063,"FW08IN011","17-Jul-08","TPL",-85.60817962,40.86746481,67.47,10.6133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631,0,53.8636363666667,"Stream",1003.34002685547,16.0400009155273,4.32000017166138,19.7690006256104,82.7080001831055,103.446670532227
11186,6363,54.0963,"FW08IN014","16-Jul-08","TPL",-87.30044825,40.31739021,60.68,4.492,277.541,225.304,156.982,8.248,1.51,87.636,5.422,6.589,0.075,0.146,838.866,5.821619824,0.639,0,56.0227272666667,"Stream",994.349975585938,16.6399993896484,5.42000007629395,19.9869998931885,114.694000244141,89.1266657511393
11187,1886,102.5063,"FW08IN015","13-Jul-08","UMW",-86.7115276,40.90640874,66.07,6.832,302.98,242.966,199.087,29.483,2.026,76.551,7.762,10.181,2.881,0.997,3286.455,5.67831175,0.703960396,0.4545455,62.4242424333333,"Stream",996.320007324219,15.6899995803833,4.5,19.3229999542236,126.30599822998,130.593335469564
11188,297,81.9475,"FW08IN016","4-Aug-08","SAP",-86.61831604,38.35094769,26.57,1.948,260.567,215.792,172.094,12.513,2.313,25.737,9.901,62.092,0,2.172,6.382,5.9875784,0.15,0,43.4848485,"Stream",1215.63000488281,18.7700004577637,6.42999982833862,21.3310005187988,98.4539985656738,131.423332214355
11189,2475,131.8575,"FW08IN017","10-Jul-08","UMW",-86.58538781,41.15722367,58.22,10.9333,302.98,251.934,211.784,37.164,2.128,73.989,8.567,10.673,3.755,0.802,2260.542,5.62049609,1.376,0,52.6515151666667,"Stream",1015.22998046875,15.4300003051758,4.34999990463257,19.0780004501343,131.586003112793,125.316668192546
11191,1414,114.98,"FW08IN020","5-Sep-08","TPL",-87.38959372,41.17253557,63.38,6.96,286.697,225.887,191.801,43.374,1.987,71.568,8.938,11.46,4.028,3.21,4580.368,6.072158101,1.435,0,66.0606060666667,"Stream",988.619995117188,15.6700000762939,4.34000015258789,19.5029996871948,122.14400100708,112.523330688477
11192,950,185.3194,"FW08IN023","8-Aug-08","TPL",-84.92548748,40.54494518,40.85,29.824,298.544,275.157,257.408,8.416,1.383,87.785,4.545,6.642,0.37,0.577,80.046,5.147015875,0.2993,0,41.7045454666667,"Stream",979.950012207031,15.9099998474121,4.98999977111816,20.0130001068115,98.7000007629395,106.259998321533
11193,2297,386.5288,"FW08IN018","3-Aug-08","TPL",-87.17757112,38.71122902,12.77,NA,220.8,157.062,128.504,19.59,1.574,81.824,6.486,10.557,0.109,0.123,318.574,6.927466796,0.5609,0,14.5454545333333,"Stream",1168.34997558594,18.4099998474121,6.92000007629395,21.678999710083,112.331999969482,116.909998575846
11194,1714,52.1063,"FW08MI023","13-Aug-08","UMW",-86.42369501,42.06127146,33.3,36.352,389.943,272.153,172.745,75.056,2.298,59.741,13.905,10.379,12.326,1.032,10812.516,5.373566215,1.49,0.4545455,41.0984848333333,"Stream",945.169982910156,14.3599996566772,4.46999979019165,18.7740001678467,117.126000213623,99.4266662597656
11195,2004,53.9225,"FW08IN025","2-Jul-08","UMW",-85.94200038,41.66737013,43.68,6.444,327.751,272.868,220.366,76.206,2.3,67.534,12.879,7.969,7.673,1.346,1792.29,5.462563077,1.031,3.1818182,55.6439394,"Stream",998.52001953125,15.1300001144409,4.26999998092651,19.2149995803833,103.9,122.279998779297
11196,399,43.2394,"FW08IN028","6-Aug-08","TPL",-84.95963267,39.6101024,32.37,0.5707,307.09,289.074,265.35,43.931,2.544,48.257,8.549,42.07,0,0.844,1.6,4.6969819,0.0552,0,32.0833333333333,"Stream",1077.80004882812,16.9200000762939,5.28999996185303,20.1820001602173,120.157999038696,109.076667785645
11197,1149,39.2775,"FW08IN029","1-Jul-08","UMW",-86.11116261,41.60258314,22.47,8.624,276.595,259.19,249.855,14.961,1.756,77.275,13.822,5.059,3.54,0.304,10.958,5.749233246,0.119,0,47.0075757666667,"Stream",1005.53997802734,15.0900001525879,4.67999982833862,19.1620002746582,102.730001831055,117.450002034505
11198,8438,245.9038,"FW08IN030","15-Jul-08","TPL",-87.47214622,39.96892757,53.27,4.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.192,0,37.9166666666667,"Stream",1036.31994628906,17.2700004577637,5.92000007629395,20.8069999694824,141.645997619629,84.0299987792969
