"SITE_ID","UID","DATE_COL","AGGR_ECO9_2015","LAT_DD83","LON_DD83","TP","TN","DEPTH","MMI","CHLA","aqveg","Rveg","NDEP","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","ROADDEN","POPDEN","ELEVMAX","ELEVMEAN","ELEVMIN","SHRUB_GRASS_PCT","WS_AREA","Type","PrecipNorm","TMAX","TMIN","Tsummer","PrecipSummer","PrecipWinter"
"NLA12_CO-114",6874,"6/27/2012","WMT",39.03670301,-107.9111308,37,345,5.1,49,5.8,5,9.17316016666667,2.742079,0,0,59.786477,0,1.71197,42.147684267,3194.84,3121.47,3096.33,11.032028,0.2529,"Lake",1121.92004394531,7.53000020980835,-6.28999996185303,11.0240000724792,35.5500002741814,108.290002187093
"NLA12_CO-115",7102,"7/11/2012","WMT",40.00305447,-107.3583306,14,244,3.3,40.9,3.04,12.75,27.0037878833333,2.20736,0,0,95.228629,0.497018,0,2.32638599778,3151.77,3057.09,2992.89,1.39165,0.9054,"Lake",1010.52001953125,8.8100004196167,-4.25,12.9109998703003,51.277999329567,52.843334197998
"NLA12_CO-117",7686,"8/2/2012","WMT",37.31623199,-107.1129943,33,538,5,22.8,6.102857143,79.25,15.970585,1.653929,0.339401,0,29.33251,3.414584,2.51009,96.01455269601,2575.67,2411.48,2348.37,61.750489,8.7507,"Lake",621.159973144531,14.8800001144409,-2.80999994277954,15.260000038147,34.7060007572174,45.9033330281576
"NLA12_CO-119",7322,"7/18/2012","WMT",40.25822853,-105.604528,5,398,30,35.7,1.16,0,1.46685146666667,3.67066,0,0,0,0,0,7.6354718193,4339.89,3823.54,3575.28,0,0.9846,"Lake",1314.02001953125,3.74000000953674,-8.78999996185303,7.09799995422363,68.3879989624023,140.209999084473
"NLA12_CO-121",7684,"8/1/2012","WMT",37.67328141,-107.1127777,84,255,3.1,58.7,3.946666667,0.5,17.8672639166667,2.611229,0,0,22.534333,20.162297,0,2.09987324235,3822.59,3646.64,3524.72,45.88015,1.4418,"Lake",1088.18005371094,6.98000001907349,-5.57000017166138,9.48299970626831,40.5940005302429,91.4000002543132
"NLA12_CO-124",6753,"6/22/2012","SPL",39.93104164,-104.9732957,110,1480,4.8,24.7,0.525,69.25,16.4426927,1.457749,33.888889,45.740741,0,5.37037,9.74189,17200.382840229,1623.58,1606.18,1598.76,0,0.486,"Lake",389.989990234375,18.5400009155273,2.04999995231628,21.1830001831055,27.2579998970032,28.2433341344198
"NLA12_CO-125",7476,"7/26/2012","WMT",39.22067903,-106.3916958,11,61,6.5,32.6,1.264,11.6666667,6.8574967,1.029809,0,0,92.125984,0,1.14848,9.89197211691,3037.48,2980.81,2955.66,0,0.1143,"Lake",372.579986572266,9.73999977111816,-5.73000001907349,11.3720000267029,36.0080002784729,25.186666170756
"NLA12_CO-127",8414,"9/6/2012","SPL",40.12169493,-104.9459108,712,936,5.3,NA,97.2,0,6.12373736666667,1.36562,9.31677,0,0,2.795031,6.586,4795.67727085005,1510.51,1509.78,1508.55,0,0.2898,"Lake",342.880004882812,18.4200000762939,1.30999994277954,20.8079999923706,29.2600004673004,22.0933328866959
"NLA12_CO-129",7395,"7/24/2012","SPL",37.28488371,-104.3381595,45,744,2.1,42.5,3.104,78.25,25.6267636666667,1.619079,18.099548,0,0,63.800905,1.46762,27.253169775,1729.33,1720.12,1716.62,8.597285,0.1989,"Lake",357.010009765625,19.6399993896484,2.73000001907349,21.4509998321533,15.233999979496,11.0100000699361
"NLA12_CO-130",7957,"8/15/2012","WMT",39.64574357,-106.1674308,9,185,5.8,NA,5.187692308,0,20.4071218333333,2.68824,0,0,6.134969,0.886162,0.045508,5.5242673707,4000.06,3656.78,3435.32,7.089298,1.3203,"Lake",758.239990234375,5.30999994277954,-7.42999982833862,9.49300012588501,47.7319993972778,42.3033332824707
"NLA12_CO-131",6875,"6/28/2012","XER",40.94491896,-106.0119684,48,314,7.6,46,1.762857143,31,16.3919726,1.229079,0,0,7.76699,25.242719,1.05085,3.3461893803,2433.53,2411.9,2409.18,23.058252,0.3708,"Lake",400.559997558594,12.1700000762939,-4.03000020980835,13.8729999542236,23.4119999885559,24.1866664886475
"NLA12_CO-133",7827,"8/8/2012","WMT",37.54114004,-107.5965489,14,90,2.4,NA,1.104,39.25,18.8149628166667,2.658309,0,0,12.676967,2.96802,0,37.81048442301,4016.09,3686.9,3325.45,67.035573,12.5235,"Lake",1009.42999267578,8.05000019073486,-3.75,9.38699989318848,38.6879999160767,87.8899993896484
"NLA12_CT-101",6689,"6/20/2012","NAP",41.92395129,-72.21958455,19,216,1.9,53.6,3.664,69.25,34.25,3.88203,1.019709,8.868895,82.296487,5.107112,1.6457,243.43653226698,367,276.3059961,202.83,0.394173,10.503,"Lake",1221.10998535156,14.210000038147,3.1800000667572,18.6979997634888,112.861999511719,71.3233331044515
"NLA12_CT-102",6854,"6/28/2012","NAP",41.8811168,-73.03985488,7,176,19.3,41.5,1.52,3,21.8678678833333,4.657249,0.672577,11.372669,53.378171,0.611434,1.64054,536.54233616997,341.39,300.73,284.54,0.152858,2.9439,"Lake",1343.98999023438,14.1899995803833,2.64000010490417,18.5490001678467,106.355999755859,80.0200010935466
"NLA12_CT-103",7800,"8/9/2012","NAP",41.67757315,-73.14469782,19,205,23.6,77,2.324,9.25,13.2222222166667,4.502669,17.403842,6.32867,68.74245,1.621138,2.49812,342.50285982003,379.94,284.255,192.26,0.666381,23.0949,"Lake",1311.60998535156,15.0600004196167,3.19000005722046,19.3480003356934,101.26600189209,80.0600001017253
"NLA12_CT-104",7091,"7/11/2012","NAP",41.95084399,-71.9511164,48,825,5.7,7.8,28.404,39.5,27.7083333333333,3.964509,19.520497,7.018348,59.949344,11.305684,2.00805,344.02319689998,286.07,172.4859961,83.86,0.74951,78.5313,"Lake",1249,15.4399995803833,2.77999997138977,18.7850002288818,117.416000366211,72.3700002034505
"NLA12_CT-105",8500,"9/12/2012","NAP",41.89704559,-73.44712926,69,763,6.3,35,26.08,50.25,32.9166666666667,4.170599,19.090909,3.737374,55.454546,2.525253,2.17578,111.16988436099,391.6,300.3190039,258.16,3.232323,0.891,"Lake",1160.52001953125,14.6700000762939,2.44000005722046,18.9220001220703,117.3,76.2766647338867
"NLA12_CT-107",7450,"7/25/2012","NAP",41.3389906,-72.48613163,18,244,4.5,38.2,4.277333333,67,32.4507575833333,4.161129,1.483991,7.613517,81.796919,3.766433,2.15519,454.1806464,147.18,93.31599609,48.81,1.492056,11.1591,"Lake",1265.31005859375,15.8999996185303,4.90000009536743,20.4270000457764,116.155999755859,78.723331451416
"NLA12_CT-108",7953,"8/15/2012","NAP",41.65348504,-73.20748141,28,311,2.5,55.1,7.84,55,25.2511023,4.50323,12.158648,9.882965,66.926745,1.755526,2.59835,434.49152947005,344.81,303.6119922,270.4,0.41179,4.1526,"Lake",1294.06005859375,14.4700002670288,3.30999994277954,18.8509994506836,99.6259994506836,78.2100003560384
"NLA12_CT-115",6813,"6/26/2012","NAP",41.71185606,-72.32903222,10,238,6.7,73.3,3.432,1,18.2686661,3.850869,7.025193,8.345446,61.506782,5.281008,2.31885,752.08391467989,227.79,184.23,150.22,1.441376,7.4304,"Lake",1260.10998535156,14.9099998474121,3.64000010490417,19.1410001754761,111.802000427246,72.8233350118001
"NLA12_CT-118",7224,"7/17/2012","NAP",41.77454096,-71.88798099,5,255,9.2,52,2.112,43.75,28.1142857,3.966989,0.567503,24.671445,40.173238,24.701314,4.78132,1064.90029616997,163.7,97.01490234,59.63,0,3.0132,"Lake",1254.82995605469,15.8100004196167,4,19.3250003814697,115.66000213623,73.7900002797445
"NLA12_CT-126",7582,"8/1/2012","NAP",41.84051817,-72.10979305,15,278,3.9,58.7,2.82,47.5,29.0063131166667,3.95245,6.789788,2.118414,69.418793,0.977729,1.5055,203.84593735701,243.02,187.1619922,154.37,0,1.6569,"Lake",1184.02001953125,14.9399995803833,3.30999994277954,18.8449995040894,109.711999511719,71.4766680399577
"NLA12_DE-101",7729,"8/6/2012","CPL",39.42401394,-75.68735124,129,1296,1.7,44.4,92.8,35.25,18.3653441833333,4.680009,68.539533,7.195491,14.906787,5.368064,2.21683,568.51833458004,26.34,16.3026001,0.73,1.436888,24.4278,"Lake",1081.5,18.6100006103516,7.32999992370605,22.5810005187988,96.7040008544922,68.7333323160807
"NLA12_DE-102",6838,"6/27/2012","CPL",38.98857897,-75.52117937,227,1495,1.3,39.6,78,19.75,17.4298030333333,4.275159,62.092605,6.275792,16.363208,13.349952,1.92651,481.36775589006,22.32,15.48140015,1.78,1.030807,53.4339,"Lake",1120.68994140625,19,7.82999992370605,23.0850002288818,69.4620002746582,66.386666615804
"NLA12_DE-103",7972,"8/15/2012","CPL",38.64269726,-75.55096879,81,923,1.7,56.1,12.72,30.25,17.3062181333333,3.83749,39.848123,6.784117,30.14532,15.079979,1.87314,358.10757287994,17.62,12.1352002,-0.05,7.485539,153.7164,"Lake",1135.65002441406,19.4099998474121,7.94999980926514,23.378999710083,80.2660003662109,48.2099990844727
"NLA12_DE-104",8115,"8/20/2012","CPL",38.55949766,-75.56233222,182,2730,1.9,58,45.12,15.5,14.7135375833333,3.784409,48.337088,5.435965,18.10493,21.556283,2.01177,255.46159424799,42.39,13.3423999,1.69,5.88224,188.5608,"Lake",1128.19995117188,19.5799999237061,8.02000045776367,23.4499996185303,89.2699989318848,49.6700007120768
"NLA12_DE-105",6780,"6/25/2012","CPL",38.55992891,-75.62927498,16,6219,2.4,65.9,3.056,60.625,29.5267155666667,3.897799,57.843599,4.135287,19.203873,13.4649,1.80552,210.223790322,16.59,12.43979981,1.8,4.084857,26.7696,"Lake",1112.69995117188,19.7000007629395,8.02999973297119,23.5090000152588,94.3,50.3333333333333
"NLA12_DE-107",8592,"9/13/2012","CPL",38.86695206,-75.38016332,30,723,1.4,53.2,8.48,66.25,27.0839961,4.023119,57.66782,6.881939,20.478691,10.405475,2.45828,635.00855009007,18.7,12.60839966,1.98,3.437985,45.2358,"Lake",1150.23999023438,18.9799995422363,8.25,23.2530002593994,80.3379997253418,51.6000010172526
"NLA12_DE-121",8469,"9/10/2012","CPL",38.51997073,-75.51111717,191,2185,1.5,64.6,15.472,19.4444444,14.6374273666667,3.77494,45.950838,4.339,19.48881,24.025926,2.08652,280.76009598,23.49,15.17979981,7.98,6.060902,36.7965,"Lake",1131.2099609375,19.6399993896484,7.94999980926514,23.4570003509521,89.6799995422363,49.3066673278809
"NLA12_FL-101",6212,"5/14/2012","CPL",26.96218896,-80.86112023,147,1249,4.4,NA,10.36,NA,NA,2.492969,32.639257,10.440783,0.677625,28.840547,1.86422,571.10832458004,91.57,16.83119995,0.18,10.346912,13104.2322,"Lake",985.210021972656,28.9699993133545,17.1200008392334,26.9620002746582,178.288003540039,10.4000002543132
"NLA12_FL-102",7826,"8/10/2012","CPL",28.09204922,-81.70722184,44,1471,3.9,28.6,31.84,44.25,10.69694695,2.576519,22.06158,27.410441,0.246719,20.615809,3.15928,1845.60609969021,55.21,41.98680176,38.86,8.408171,18.2394,"Lake",1280.68994140625,28.6399993896484,16.7299995422363,27.2569995880127,205.462002563477,21.9866666793823
"NLA12_FL-103",7530,"7/30/2012","CPL",28.62012601,-81.62390666,132,4763,1.2,NA,80.9,NA,NA,2.546629,11.91005,29.001069,0.959624,13.710652,5.31711,2655.69803335005,93.34,30.43540039,18.8,3.421992,361.0791,"Lake",1262.98999023438,28.0599994659424,16.1800003051758,26.9280002593994,169.678002166748,14.8200000127157
"NLA12_FL-104",6233,"5/19/2012","CPL",28.63214149,-81.35520745,25,820,6.7,35.3,16.32,75.5,24.76704315,2.65488,0,66.649853,0,17.936044,7.76025,7699.44462150981,36.89,26.47100098,19.63,2.955715,8.9217,"Lake",1286.63000488281,28.0699996948242,16.7000007629395,27.2340000152588,188.525999450684,16.0866664250692
"NLA12_FL-105",7839,"8/12/2012","CPL",28.89574438,-81.83982976,81,2853,3.5,44.4,88.8,32.8125,21.4253975666667,2.463119,24.502819,18.097719,3.457458,28.075244,3.24801,1527.29895494007,94.27,29.22629883,14.59,4.236769,2131.6527,"Lake",1272.22998046875,27.75,15.1599998474121,26.7179996490479,188.53999786377,29.1766665776571
"NLA12_FL-106",6232,"5/20/2012","CPL",28.63737421,-81.13770674,46,519,2.8,63.2,3.144,15,30.8293650833333,2.66714,0.372856,31.295054,5.0957,49.391002,5.1198,3174.52469029059,18.95,14.9348999,11.22,4.026846,3.6207,"Lake",1318.0400390625,27.8999996185303,16.5200004577637,27.0759998321533,187.981994628906,16.3233336210251
"NLA12_FL-107",6228,"5/17/2012","CPL",28.17018584,-81.83447199,9,546,6.1,55.2,2.3776,75.75,25.7830086666667,2.555049,41.491396,21.159975,0,7.711919,5.44545,2009.09669060997,50.82,45.78720215,43.45,4.397706,1.4121,"Lake",1279.01000976562,28.6499996185303,16.7800006866455,27.1719997406006,216.376000976562,28.3699998855591
"NLA12_FL-108",7531,"7/28/2012","CPL",30.43458497,-84.56553879,70,854,5.5,30.2,34.48888889,12.75,24.2172672333333,2.519929,25.71761,7.002137,32.228817,25.252644,2.01169,254.03242740603,138.35,70.13430176,14.34,8.241354,4450.7736,"Lake",1465.77001953125,26.3799991607666,12.8599996566772,26.0920001983643,215.275997924805,88.1600011189779
"NLA12_FL-109",7836,"8/11/2012","CPL",28.8388165,-81.26992474,77,1421,2.4,35.5,34.64,59.75,13.3204984333333,2.69476,20.690657,14.925006,3.405787,50.853418,2.23482,1105.87134797997,40.18,11.76880005,-2.44,5.579942,6800.3127,"Lake",1290.92004394531,27.7299995422363,15.9799995422363,26.9859996795654,188.541998291016,19.7800002098083
"NLA12_FL-110",6231,"5/18/2012","CPL",27.84218818,-81.50927927,23,494,2.6,65.5,11.22666667,33.6111111,19.7004245833333,2.584719,78.409091,1.704545,0,11.931818,2.95119,106.30587537102,40.45,33.44969971,29.17,4.545455,0.1584,"Lake",1269.78002929688,28.8199996948242,16.3899993896484,27.0020000457764,190.180003356934,19.950000445048
"NLA12_FL-114",6251,"5/21/2012","CPL",28.62073805,-81.38955715,20,761,6.6,55.7,4.184615385,57,27.3490537166667,2.650899,0,47.058824,0,20.588235,8.21842,2072.6990931699,30.28,27.86379883,24.54,0,0.153,"Lake",1281.66003417969,28.0900001525879,16.8099994659424,27.2340000152588,188.525999450684,16.0866664250692
"NLA12_FL-123",8061,"8/18/2012","CPL",27.20734613,-81.35075299,7,208,12.5,63.8,1.684,63.25,27.3452381,2.520469,3.031925,5.493133,9.274122,0.58855,1.18224,13.38724132161,48.57,41.31899902,33.45,74.995541,5.0463,"Lake",1227.27001953125,29.0400009155273,16.1700000762939,26.5389995574951,223.449993896484,17.6733330090841
"NLA12_FL-126",7909,"8/13/2012","CPL",28.02489816,-81.41000805,50,1279,2.4,39,11.30666667,47,4.70833333333333,2.608129,16.498739,29.668233,0.650549,37.360992,3.82671,2214.03486559983,71.85,24.60600098,14.93,3.668006,2642.3838,"Lake",1216.64001464844,28.4799995422363,16.3500003814697,26.9660003662109,164.186000061035,9.84666681289673
"NLA12_FL-130",7814,"8/9/2012","CPL",28.56416506,-81.77977349,58,874,2,45.8,10.9,54,23.9981743333333,2.527899,28.763507,11.791196,1.985914,39.767996,2.07667,1131.26357368011,85.95,37.51459961,25.34,4.782945,401.8905,"Lake",1264.53002929688,28.0100002288818,16.2700004577637,26.8270008087158,188.58399810791,16.1166667938232
"NLA12_FL-132",8060,"8/19/2012","CPL",26.42221393,-81.49292185,83,2820,1.1,28.4,34.572,10.5,23.1105006166667,2.639389,36.224162,19.245356,0,33.735809,2.43604,1756.55970271002,11.83,8.414849854,5.36,1.372793,68.5755,"Lake",1401.56005859375,29.4400005340576,17.0799999237061,27.2450000762939,155.095999145508,18.9033335844676
"NLA12_FL-141",8026,"8/17/2012","CPL",30.51614943,-85.70778846,27,321,1.1,42,17.25714286,7,19.6791202333333,2.728339,4.073179,4.418364,32.930618,10.631688,1.61543,52.500392295,50.91,34.24659912,14.19,40.662755,2.6073,"Lake",1543.56005859375,25.9200000762939,12.7200002670288,25.792000579834,184.038000488281,109.480000813802
"NLA12_GA-101",6293,"5/24/2012","CPL",31.05990761,-81.41324075,112,1033,2.7,20,6.896,0,14.9832050666667,0,0.469314,59.097473,29.855596,6.931408,4.01489,62.53530855,9.16,2.479700012,1.16,1.732852,2.493,"Lake",1211.06005859375,24.3899993896484,15.2600002288818,26.3029998779297,162.130000305176,35.8066670099894
"NLA12_GA-102",7307,"7/19/2012","CPL",33.29924834,-81.8952677,157,425,1.2,42.6,58.4,8,22.1938792666667,2.639189,0,3.617325,2.284626,94.098049,1.51015,159.80342158599,33.41,32.02120117,31.74,0,1.8909,"Lake",1149.60998535156,24.6399993896484,10.9499998092651,25.1020000457764,142.346000671387,43.8133328755697
"NLA12_GA-103",8122,"8/21/2012","CPL",32.0700182,-84.29710667,37,330,3.8,NA,24.48,69,32.2747349,2.779979,39.260501,2.337126,45.243544,3.420263,1.10748,71.725370067,161.31,138.8790039,106.58,8.64898,27.9189,"Lake",1242.78002929688,24.8299999237061,11.7399997711182,24.9149997711182,83.3479995727539,89.7699991861979
"NLA12_GA-104",7453,"7/25/2012","SAP",34.13780782,-84.64845153,15,221,13,36,5.024,3.3333333,27.3236932833333,3.47525,7.230932,20.923914,64.465283,0.705041,2.91942,1301.83260985986,1150.31,377.4869922,221.89,4.185802,2895.66,"Lake",1300.02001953125,22.0300006866455,9.72999954223633,24.0769996643066,86.3419990539551,84.0966657002767
"NLA12_GA-105",7021,"7/9/2012","SAP",34.7978933,-84.25515016,19,73,20.8,29.6,0.9328,2,30.0570987666667,3.837399,2.407268,2.969874,91.69257,0.089369,1.47996,64.157678286,1322.7,749.0979688,510.8,0.721551,600.2073,"Lake",1501.06005859375,20.5300006866455,7.40000009536743,21.3530002593994,124.474001312256,123.383336385091
"NLA12_GA-107",6585,"6/13/2012","CPL",32.63881298,-83.96692927,76,1674,3.3,52.7,121.2,19,17.98007855,2.862149,19.822157,1.074472,49.499815,0.333457,0.698676,125.92064663802,186.12,159.355,129.37,28.232679,2.4291,"Lake",1191.92004394531,24.3600006103516,11.2600002288818,24.8999992370605,83.6139991760254,99.6433334350586
"NLA12_GA-111",7791,"8/8/2012","CPL",32.18276667,-83.17085941,46,626,3.4,17.3,32.52,20.25,17.9614478166667,2.590859,0,49.023861,18.438178,5.856833,12.1919,526.89978527004,110.83,105.7190039,101.37,15.835141,0.4149,"Lake",1176.88000488281,24.8999996185303,12.0699996948242,25.5540004730225,115.112001037598,69.6233342488607
"NLA12_GA-112",6226,"5/16/2012","SAP",33.37323584,-84.28588958,32,323,5.1,28.8,3.568,10.5,25.4961613166667,2.8477,4.938272,47.256515,32.441701,0,7.29435,1005.32791805004,287.33,263.1669922,245.07,11.659808,1.3122,"Lake",1253.28002929688,22.6900005340576,10.1800003051758,24.401000213623,81.9419998168945,96.3666661580404
"NLA12_GA-114",8316,"8/29/2012","CPL",32.38244403,-81.92934836,39,629,3,64,10.608,51.5,23.2292599333333,2.58469,56.415344,4.431217,12.76455,17.063492,2.22006,106.75057665402,79.31,69.96640137,61.99,7.440476,2.7216,"Lake",1175.4599609375,25.2399997711182,12.4099998474121,25.6119995117188,126.190000152588,53.0666669209798
"NLA12_GA-118",6889,"6/28/2012","SAP",34.54604983,-84.36246964,14,119,9.7,72.6,1.35,21.5,26.7932098833333,4.153049,1.70783,9.379926,83.76248,0,2.03941,174.21049737,1002.13,888.3060156,843.57,0.867052,3.4254,"Lake",1688.48999023438,18.5300006866455,6.30999994277954,20.1949996948242,108.235998535156,141.776662190755
"NLA12_GA-127",8178,"8/22/2012","CPL",32.09647199,-82.90033962,36,1145,2.2,46.3,21.8,67.25,25.2180813833333,2.627399,22.245175,5.207317,44.453411,15.716178,1.60383,138.642682698,162.04,94.14299805,48.23,11.751136,765.0486,"Lake",1163.28002929688,25.2900009155273,11.8199996948242,25.5529998779297,117.525999450684,57.1533330281576
"NLA12_IA-101",6604,"6/14/2012","TPL",43.15573772,-94.65034846,144,2234,6.7,8.3,79.8,0,21.9766911,5.744729,77.091907,7.981986,0.150115,2.052437,1.92203,250.735895904,406.3,382.4839844,372.25,1.304449,34.7733,"Lake",815.039978027344,13.7399997711182,2.44000005722046,20.8040004730225,71.7660011291504,36.4733327229818
"NLA12_IA-102",7462,"7/26/2012","TPL",43.46131869,-95.17250624,684,1800,1.7,13.6,88,0,16.3738977166667,5.93447,48.480931,6.140917,4.524887,5.623788,1.8437,59.320094964,466.25,446.655,436.47,18.74596,1.3923,"Lake",748.47998046875,12.8999996185303,1.80999994277954,20.6180000305176,93.1419990539551,33.3900000254313
"NLA12_IA-103",6789,"6/26/2012","TPL",41.43874241,-93.54970598,18,401,6.2,50.9,4.12,63.75,23.4203729833333,6.35655,1.567398,4.702194,5.642633,55.172414,2.66862,150.25489768302,248.95,240.98,238.07,0,0.2871,"Lake",912.369995117188,15.5799999237061,4.67000007629395,22.2690002441406,44.5319995880127,41.7966655095418
"NLA12_IA-104",7017,"7/9/2012","TPL",41.47723398,-92.46027767,22,699,7,49,4.8,72.5,32.95,6.50815,57.309508,6.81052,19.642616,0.161834,1.33003,20.3790514161,276.53,262.63,233.39,10.498989,13.347,"Lake",933.130004882812,15.6899995803833,4.28000020980835,21.2090000152588,60.4560005187988,43.3866662979126
"NLA12_IA-105",6530,"6/11/2012","TPL",42.49288038,-94.62256302,193,3050,2.8,36.2,91.9,1,15.3576477,5.581669,68.118846,10.664808,0.069705,0.348524,1.8682,27.25420318101,379.16,373.7989844,369.68,2.239261,10.3293,"Lake",844.440002441406,14.3599996566772,2.76999998092651,20.7580005645752,63.6099998474121,30.9933334986369
"NLA12_IA-106",6768,"6/25/2012","TPL",41.46944302,-93.9205438,241,1271,4.7,42.9,87.7,39.25,28.8261460666667,6.311629,87.9733,3.66344,4.537825,0.146381,1.35817,49.25098825101,329.67,307.7909961,275.89,0.905613,46.1124,"Lake",890.820007324219,15.5900001525879,4.01999998092651,21.6770004272461,43.553999710083,40.3233340581258
"NLA12_IA-107",6416,"6/4/2012","TPL",43.38972512,-93.4978572,493,4738,2.8,22.4,104,0.5,25.4824989833333,5.72523,38.209622,4.964737,0,16.15809,1.71525,201.14534960403,408.61,385.025,379.44,5.718874,12.8889,"Lake",866.099975585938,12.960000038147,2.04999995231628,19.9060001373291,56.3839986801147,29.8933334350586
"NLA12_IA-109",6660,"6/18/2012","TPL",43.48048198,-95.19385604,59,763,1.5,41.7,5.268571429,39.5,24.6666666666667,5.96911,64.691422,4.929486,1.630224,14.827273,1.46144,37.23472964601,466.4,441.3569922,429.68,6.223315,6.9561,"Lake",749.950012207031,12.9300003051758,1.86000001430511,20.8159996032715,94.3360012054443,34.4099992116292
"NLA12_IA-113",6848,"6/28/2012","TPL",40.85032616,-94.07030363,33,696,10.5,58.1,15.9,21.75,13.4384191833333,6.644659,67.653489,12.994149,5.909117,0.431365,2.50632,16.64174505591,376.9,355.4810156,338.87,0.608639,15.2307,"Lake",937.099975585938,15.8299999237061,4.07999992370605,21.3600002288818,69.3260005950928,46.6499989827474
"NLA12_IA-120",6541,"6/12/2012","TPL",42.62364617,-95.19096081,191,958,2.8,NA,6.613333333,0,14.57622745,5.7297,64.378174,14.915862,0.079657,1.525939,2.62514,975.64926407988,464.32,439.195,424.99,1.333018,72.3096,"Lake",849.409973144531,14.1199998855591,2.5699999332428,20.5920001983643,59.0799991607666,28.9033334255219
